date,market,ticker,btc_corr,adv_usd,rank
2020-02-03,HK,0285.HK,0.053322536039555044,34471368.97329798,4
2020-02-03,HK,0388.HK,0.05317180000165788,177147198.8102088,5
2020-02-03,HK,0700.HK,0.015575115482004432,931878597.8342072,6
2020-02-03,HK,6060.HK,-0.018575025884361964,20699461.394230776,7
2020-02-03,HK,1347.HK,-0.030607705644629817,28310416.28089744,8
2020-02-03,HK,1810.HK,-0.03309488742777504,382047499.98884624,9
2020-02-03,HK,3888.HK,-0.06060874774609137,45751392.50884206,10
2020-02-03,HK,1357.HK,-0.06774916963561384,6041487.599230771,11
2020-02-03,HK,2382.HK,-0.07108016815870624,136066515.98086774,12
2020-02-03,HK,2400.HK,-0.11595383822344879,6906836.491025642,13
2020-02-03,HK,1478.HK,-0.13193860458299655,15722923.34023718,14
2020-02-03,HK,0772.HK,-0.13643028652655548,39256530.95929487,15
2020-02-03,HK,2369.HK,-0.13785280550198334,900995.2243589746,16
2020-02-03,HK,2018.HK,-0.1649989908583505,99151037.65125644,17
2020-03-02,HK,3690.HK,0.1003681935452291,409635712.96217954,1
2020-03-02,HK,0388.HK,0.08147816153918325,141055617.88798034,2
2020-03-02,HK,0522.HK,0.06117880033261993,23201643.37780375,3
2020-03-02,HK,0285.HK,0.011978759381152955,35628213.28674681,4
2020-03-02,HK,0700.HK,-0.03273671805821802,995187085.3051283,5
2020-03-02,HK,1347.HK,-0.049752906326204445,42527277.270384625,6
2020-03-02,HK,2400.HK,-0.06102529281606457,6870441.163461538,7
2020-03-02,HK,1833.HK,-0.07902810533728727,75851300.81429358,8
2020-03-02,HK,6060.HK,-0.08622532746131086,23404146.41089744,9
2020-03-02,HK,3888.HK,-0.11317199783475988,76930609.90403497,10
2020-03-02,HK,1357.HK,-0.13607452739586806,8411129.297435898,11
2020-03-02,HK,1478.HK,-0.15930635502998697,13447705.685307693,12
2020-03-02,HK,1810.HK,-0.15997686311053191,366880541.59294873,13
2020-03-02,HK,2018.HK,-0.1601235311182,75620626.20863463,14
2020-03-02,HK,0772.HK,-0.1898986511434717,15222685.602564106,15
2020-03-02,HK,2382.HK,-0.21226289738843504,163078337.72775778,16
2020-04-01,HK,1478.HK,0.2816704410018444,11759532.221701283,1
2020-04-01,HK,0700.HK,0.2672003191237661,1694903913.3902218,2
2020-04-01,HK,2018.HK,0.24933289554369703,91378372.7246731,3
2020-04-01,HK,0285.HK,0.23010750809497568,32329314.212340884,4
2020-04-01,HK,2382.HK,0.19227851998063328,212416288.0549227,5
2020-04-01,HK,1347.HK,0.13759004818751241,22132753.11666667,6
2020-04-01,HK,3690.HK,0.13584932336073138,447424013.2823718,7
2020-04-01,HK,3888.HK,0.1278801417917873,61786594.7103848,8
2020-04-01,HK,6060.HK,0.12523696235676207,26720913.18717949,9
2020-04-01,HK,0388.HK,0.11713650202672933,245443273.92555714,10
2020-04-01,HK,0772.HK,0.11007344280018534,18899416.901923083,11
2020-04-01,HK,1810.HK,0.10062216758199533,267547994.936795,12
2020-04-01,HK,0522.HK,0.05610561779574871,22742322.66551436,13
2020-04-01,HK,2400.HK,0.017911059632905634,11195561.669551283,14
2020-04-01,HK,1357.HK,0.0005638480421211914,3846527.9316025646,15
2020-04-01,HK,1833.HK,-0.0458658023950876,75821825.95070538,16
2020-04-01,HK,2369.HK,-0.15868117939342188,552084.1074358975,17
2020-05-04,HK,1478.HK,0.36823617884005133,7895408.137539744,1
2020-05-04,HK,2018.HK,0.34123168915734203,63314359.20103206,2
2020-05-04,HK,0285.HK,0.33140213971484894,35804525.47552851,3
2020-05-04,HK,0700.HK,0.3077731092958955,934059138.581551,4
2020-05-04,HK,2382.HK,0.23142552756351187,105704899.06922299,5
2020-05-04,HK,1347.HK,0.23049540277853323,13177179.907948721,6
2020-05-04,HK,3888.HK,0.16759147845205483,39301550.286836684,7
2020-05-04,HK,3690.HK,0.15312185455004199,260796992.49102563,8
2020-05-04,HK,1810.HK,0.14179183909147317,163557377.05384618,9
2020-05-04,HK,0388.HK,0.14112097599613635,115557537.7151076,10
2020-05-04,HK,0772.HK,0.13552833694080058,13676112.213141028,11
2020-05-04,HK,6060.HK,0.12002708960302831,11593752.953525642,12
2020-05-04,HK,0522.HK,0.05367894391434231,17802690.61442797,13
2020-05-04,HK,1357.HK,0.024534147612529346,1367415.311666667,14
2020-05-04,HK,2400.HK,0.014509221868959315,7085612.513782052,15
2020-05-04,HK,1833.HK,-0.04814096409202795,100996825.73773895,16
2020-06-01,HK,1478.HK,0.37932031254342913,10883590.197676282,1
2020-06-01,HK,0285.HK,0.32444525270061336,33288956.87493659,2
2020-06-01,HK,0700.HK,0.26525267603715863,1245864689.858987,3
2020-06-01,HK,2018.HK,0.25786363187867195,85972906.77841666,4
2020-06-01,HK,1347.HK,0.2434975091163055,22531923.55358975,5
2020-06-01,HK,2382.HK,0.2178575783197749,125602821.5896312,6
2020-06-01,HK,6060.HK,0.18556933148555177,19638700.010256413,7
2020-06-01,HK,0772.HK,0.1409784248370784,51072870.19166668,8
2020-06-01,HK,3888.HK,0.13182975511121028,61887193.85351157,9
2020-06-01,HK,1810.HK,0.12251070245594915,301629143.86948717,10
2020-06-01,HK,3690.HK,0.11812894760137514,595361959.4615386,11
2020-06-01,HK,1357.HK,0.08953993685653455,2420964.9356410257,12
2020-06-01,HK,0388.HK,0.04824292499433962,251106670.18144518,13
2020-06-01,HK,2400.HK,0.03214176478928553,9244916.666025642,14
2020-06-01,HK,0522.HK,0.017799821938952555,15469584.879004896,15
2020-06-01,HK,1833.HK,-0.04472799343042565,105202328.93322136,16
2020-07-02,HK,0285.HK,0.2837466357785338,23027280.957412638,1
2020-07-02,HK,1478.HK,0.12783531367859818,7142908.03973718,2
2020-07-02,HK,0700.HK,0.11004199063170032,1284445850.2442765,3
2020-07-02,HK,3690.HK,0.10824506918934979,611351978.7788461,4
2020-07-02,HK,1357.HK,0.0780775550764271,3773363.0154487183,5
2020-07-02,HK,0772.HK,0.07554193082606439,48370555.68942308,6
2020-07-02,HK,2400.HK,0.05981929625864261,23486491.690064106,7
2020-07-02,HK,6060.HK,0.0518178824876463,29145271.304166667,8
2020-07-02,HK,1347.HK,0.04415201893054141,43548211.05262822,9
2020-07-02,HK,2382.HK,0.005779549874353616,128241622.8370597,10
2020-07-02,HK,2018.HK,-0.010434034281607987,77859113.27277565,11
2020-07-02,HK,0522.HK,-0.013886214685435418,14019010.35063318,12
2020-07-02,HK,0388.HK,-0.03715096007805184,332816155.01435906,13
2020-07-02,HK,3888.HK,-0.042068116628376236,54940865.04285405,14
2020-07-02,HK,1833.HK,-0.09436428550755326,85238912.31735444,15
2020-07-02,HK,1810.HK,-0.14024297833812363,302534421.18666667,16
2020-08-03,HK,0285.HK,0.17946035771123048,54059326.62877685,1
2020-08-03,HK,6060.HK,0.17293030986745617,63896136.600641035,2
2020-08-03,HK,0772.HK,0.09640752923103131,59900219.72852565,3
2020-08-03,HK,1357.HK,0.08962327824124804,5076028.923397437,4
2020-08-03,HK,2382.HK,0.08758009714848533,157543370.30300456,5
2020-08-03,HK,2400.HK,0.08618659755820032,21188711.93653846,6
2020-08-03,HK,1478.HK,0.05170672149410931,15177873.013243591,7
2020-08-03,HK,3690.HK,0.021190131525922595,653374399.3557694,8
2020-08-03,HK,1347.HK,0.018509976948099166,119452536.67692308,9
2020-08-03,HK,0700.HK,0.010214654580910473,1480109599.4387918,10
2020-08-03,HK,0522.HK,-0.0010480808319340321,37635894.74452445,11
2020-08-03,HK,0388.HK,-0.015253544827198104,353774673.49461997,12
2020-08-03,HK,1833.HK,-0.02445843782083579,96565920.34149174,13
2020-08-03,HK,2018.HK,-0.05078993058659138,145128262.74615386,14
2020-08-03,HK,9999.HK,-0.07993346492653183,119911512.3227055,15
2020-08-03,HK,3888.HK,-0.08365404140144554,98100429.16765802,16
2020-08-03,HK,1810.HK,-0.1403860009917999,449110849.51551294,17
2020-09-01,HK,2382.HK,0.3034602783803038,169472755.65845188,1
2020-09-01,HK,0285.HK,0.24077125338711144,89521497.02541158,2
2020-09-01,HK,2369.HK,0.1768859091420015,731059.3448717952,3
2020-09-01,HK,0863.HK,0.14993632986960612,702169.0064102565,4
2020-09-01,HK,6060.HK,0.1409341770621754,55442469.87307693,5
2020-09-01,HK,0388.HK,0.12579273056797166,238438863.86116195,6
2020-09-01,HK,2400.HK,0.10243591353302679,17416880.14294872,7
2020-09-01,HK,1478.HK,0.09289445466042215,12173442.13048077,8
2020-09-01,HK,2018.HK,0.08251008560843145,88699624.55820514,9
2020-09-01,HK,1347.HK,0.07255054605681407,55223519.19423077,10
2020-09-01,HK,1833.HK,0.06285611874774298,86124721.2125893,11
2020-09-01,HK,0522.HK,0.03640570432680955,18713304.48406471,12
2020-09-01,HK,0700.HK,0.012879277254207469,1524631556.4848351,13
2020-09-01,HK,3888.HK,0.006074539155426301,68143894.35465613,14
2020-09-01,HK,0772.HK,-0.0016990946194574532,36821410.19358975,15
2020-09-01,HK,1357.HK,-0.011802663404435119,3068137.6900000004,16
2020-09-01,HK,9999.HK,-0.02716061632773324,92283255.80082402,17
2020-09-01,HK,1810.HK,-0.05430777191793673,578982703.6628847,18
2020-09-01,HK,3690.HK,-0.09309652856908263,767954953.4076924,19
2020-09-01,HK,9618.HK,-0.10466915064242797,187634825.4858306,20
2020-10-05,HK,2382.HK,0.2662965088292578,86198733.72475545,1
2020-10-05,HK,2369.HK,0.15918033560271896,1383145.4256410259,2
2020-10-05,HK,1810.HK,0.1472028328254915,701084047.3846155,3
2020-10-05,HK,3888.HK,0.09786106894980239,39316389.911046125,4
2020-10-05,HK,0388.HK,0.085959982071297,174194553.0078328,5
2020-10-05,HK,2018.HK,0.08463602185691632,46440576.04773718,6
2020-10-05,HK,1833.HK,0.07754448785608466,76278938.37949431,7
2020-10-05,HK,6060.HK,0.07428217144570097,37660659.54647437,8
2020-10-05,HK,0285.HK,0.045899892706072296,87277982.36515552,9
2020-10-05,HK,0700.HK,0.010841335607543618,995627322.868198,10
2020-10-05,HK,2400.HK,-0.005914591773259711,10237120.355769232,11
2020-10-05,HK,1478.HK,-0.02692856833678877,6452792.191718591,12
2020-10-05,HK,9999.HK,-0.02696012514095347,65438190.79819131,13
2020-10-05,HK,1347.HK,-0.02817595045968149,50867053.975320525,14
2020-10-05,HK,3690.HK,-0.047552078527370124,633429293.4871795,15
2020-10-05,HK,9618.HK,-0.10667706642605682,155476539.298994,16
2020-10-05,HK,0522.HK,-0.1089838384777975,17062184.20018708,17
2020-10-05,HK,1357.HK,-0.12085019318567876,2689588.0942307697,18
2020-10-05,HK,0772.HK,-0.15699696035293295,41086649.5448718,19
2020-11-02,HK,2382.HK,0.20657591248202556,86147846.27801324,1
2020-11-02,HK,1810.HK,0.15678779657267916,366244027.9525642,2
2020-11-02,HK,1833.HK,0.15249761841162277,95717991.32189785,3
2020-11-02,HK,0388.HK,0.10423689159760707,208584326.03445545,4
2020-11-02,HK,0700.HK,0.08887037026622331,1106518314.9783196,5
2020-11-02,HK,3888.HK,0.03873905031562817,35925216.10062693,6
2020-11-02,HK,2018.HK,0.032039382398724066,38820414.15739744,7
2020-11-02,HK,2400.HK,0.01574955231657172,8051796.514743591,8
2020-11-02,HK,3690.HK,-0.009945172922607203,593697691.2538464,9
2020-11-02,HK,9999.HK,-0.05931012483783693,58699609.44924291,10
2020-11-02,HK,0285.HK,-0.060271298678179853,74640949.07450926,11
2020-11-02,HK,6060.HK,-0.06197336683147775,23978567.148076925,12
2020-11-02,HK,1478.HK,-0.07974098407259543,4576637.473279487,13
2020-11-02,HK,1347.HK,-0.08965716496500074,28792641.03397436,14
2020-11-02,HK,9618.HK,-0.11800180595400551,154918998.81410918,15
2020-11-02,HK,1357.HK,-0.1320634065466496,918956.9980769232,16
2020-11-02,HK,0772.HK,-0.1736279852897117,31335989.20576923,17
2020-11-02,HK,0522.HK,-0.22979439864805518,22496219.251270775,18
2020-12-01,HK,9999.HK,0.27046563858782274,90972683.24007954,1
2020-12-01,HK,3888.HK,0.23646296707510037,62642141.778323114,2
2020-12-01,HK,1833.HK,0.2144105991311188,90076987.72060317,3
2020-12-01,HK,0388.HK,0.16124411284828444,276168904.8550141,4
2020-12-01,HK,2369.HK,0.1304885522113532,879004.2487179488,5
2020-12-01,HK,2382.HK,0.12854131150114648,165453777.0020891,6
2020-12-01,HK,1810.HK,0.1087997407224739,712049618.4397438,7
2020-12-01,HK,9618.HK,0.1036269101292518,342221987.03276557,8
2020-12-01,HK,0700.HK,0.07775186760527633,1763449987.163519,9
2020-12-01,HK,0522.HK,0.061806070271915654,20748159.762522675,10
2020-12-01,HK,1357.HK,0.05749919338349073,1402568.5583333336,11
2020-12-01,HK,2400.HK,0.03507451468341273,9907901.891666668,12
2020-12-01,HK,1347.HK,0.03117970434831237,66780216.968589745,13
2020-12-01,HK,2018.HK,0.028273709329294565,60058019.17760897,14
2020-12-01,HK,6060.HK,0.020868506468989224,24382648.13846154,15
2020-12-01,HK,0285.HK,0.013793431497521744,72774498.83801396,16
2020-12-01,HK,3690.HK,-0.045702796488885235,1055599972.498718,17
2020-12-01,HK,1478.HK,-0.056950300626184676,7481002.814010899,18
2020-12-01,HK,0772.HK,-0.16330628121167612,28676535.947756417,19
2021-01-04,HK,1833.HK,0.2977016224224571,83678426.72064179,1
2021-01-04,HK,9999.HK,0.26821500263875503,97458519.21669415,2
2021-01-04,HK,0522.HK,0.19406458277802033,19814972.170103844,3
2021-01-04,HK,9618.HK,0.1918340527102281,291175815.3086669,4
2021-01-04,HK,3888.HK,0.14935246884260245,53813250.409309246,5
2021-01-04,HK,3913.HK,0.144755399380799,6913241.519085458,6
2021-01-04,HK,0285.HK,0.14263032901772807,50624606.30754466,7
2021-01-04,HK,1347.HK,0.14076212629405205,82222300.27339746,8
2021-01-04,HK,2382.HK,0.13386119940559937,121592174.58308311,9
2021-01-04,HK,0388.HK,0.13341103177832908,197945659.8397594,10
2021-01-04,HK,1357.HK,0.11706321365863522,987659.5725000001,11
2021-01-04,HK,0700.HK,0.0870990176218614,1316661828.6285338,12
2021-01-04,HK,2018.HK,0.0805679802408869,41040894.00117308,13
2021-01-04,HK,6060.HK,0.07186168488360865,22722204.26698718,14
2021-01-04,HK,2400.HK,0.05863720579515553,15389458.729807695,15
2021-01-04,HK,1478.HK,0.047717010735672756,17942231.36046795,16
2021-01-04,HK,0772.HK,-0.010524149760420317,32236853.07115385,17
2021-01-04,HK,3690.HK,-0.08859538930115417,845162094.7538463,18
2021-01-04,HK,0863.HK,-0.1119110423415195,1550093.7564102565,19
2021-01-04,HK,1810.HK,-0.16483125849539912,776123655.9798079,20
2021-02-01,HK,3913.HK,0.1900781304523421,14581872.746245721,1
2021-02-01,HK,1833.HK,0.13725477228721436,103503218.76532204,2
2021-02-01,HK,0772.HK,0.12849755746014965,46879533.1695513,3
2021-02-01,HK,2018.HK,0.11385229239243143,75072816.32817951,4
2021-02-01,HK,9999.HK,0.1124946203180111,132699609.38577154,5
2021-02-01,HK,0285.HK,0.09741588814589294,117256178.82136877,6
2021-02-01,HK,3888.HK,0.06029674286657192,106900127.4812021,7
2021-02-01,HK,9618.HK,0.04698545820510846,290298414.0682672,8
2021-02-01,HK,1347.HK,0.030617808691013333,112773272.48814103,9
2021-02-01,HK,1357.HK,0.02963521069325885,4243244.880000001,10
2021-02-01,HK,3690.HK,0.016547682909425463,1067910481.6371796,11
2021-02-01,HK,0700.HK,0.012422582592513295,2678525677.0438304,12
2021-02-01,HK,0388.HK,-0.007538984572575367,562753981.1313827,13
2021-02-01,HK,1478.HK,-0.045478072279144494,30181286.30702565,14
2021-02-01,HK,2382.HK,-0.05195207569850428,238586761.52475232,15
2021-02-01,HK,2400.HK,-0.05311101973738958,33237359.284294873,16
2021-02-01,HK,2369.HK,-0.059662698866161025,922996.6641025642,17
2021-02-01,HK,6060.HK,-0.06657003724682005,64106804.45032053,18
2021-02-01,HK,1810.HK,-0.10936362079333269,1192591502.5637822,19
2021-02-01,HK,0522.HK,-0.11236858486952656,50867445.64513166,20
2021-02-01,HK,6618.HK,-0.1577569619343001,164258314.6448718,21
2021-02-01,HK,0863.HK,-0.18230323120135875,8752747.155256411,22
2021-03-01,HK,1022.HK,0.40896862179101845,2249225.3509935904,1
2021-03-01,HK,1357.HK,0.27347114380975157,44282526.6646795,2
2021-03-01,HK,0863.HK,0.18349256028288363,4183036.6833333336,3
2021-03-01,HK,2018.HK,0.16369924477592138,64549074.893192306,4
2021-03-01,HK,1833.HK,0.15911073898446293,198947297.753545,5
2021-03-01,HK,3690.HK,0.153220012986176,1201425540.719231,6
2021-03-01,HK,3913.HK,0.1495070433872014,10691603.892909672,7
2021-03-01,HK,0772.HK,0.1141608107166125,69142744.75320515,8
2021-03-01,HK,6060.HK,0.07996937863183096,118297096.91762824,9
2021-03-01,HK,9618.HK,0.06268001807613899,289417374.9537049,10
2021-03-01,HK,0700.HK,0.05074256787101854,2204212318.056758,11
2021-03-01,HK,9999.HK,0.04751802151057383,116713635.75261776,12
2021-03-01,HK,2369.HK,0.0439430577303558,3833019.806410256,13
2021-03-01,HK,1810.HK,0.03393837782628193,851859350.8862181,14
2021-03-01,HK,0388.HK,0.016660104548829973,650427269.9653462,15
2021-03-01,HK,1478.HK,0.016569027146586392,18276600.959051285,16
2021-03-01,HK,1347.HK,0.00856976524791093,143465560.70032054,17
2021-03-01,HK,0285.HK,0.0031023152687302304,85229639.64075501,18
2021-03-01,HK,2400.HK,-0.0033864215607759002,63521614.75769232,19
2021-03-01,HK,2382.HK,-0.01485733887805828,198740397.72944117,20
2021-03-01,HK,3888.HK,-0.047635121308914286,102900812.61919227,21
2021-03-01,HK,6618.HK,-0.06350724391115792,111441061.97435899,22
2021-03-01,HK,0522.HK,-0.15472359020657506,40951730.0133937,23
2021-04-01,HK,1022.HK,0.37628625529234694,686512.3878205129,1
2021-04-01,HK,3690.HK,0.29528408338225115,1190031194.3435898,2
2021-04-01,HK,3913.HK,0.26301384108192366,9780204.291514365,3
2021-04-01,HK,1357.HK,0.24956876352856652,24458628.85897436,4
2021-04-01,HK,1024.HK,0.20355051753520795,299868655.61153847,5
2021-04-01,HK,0863.HK,0.17834978727741513,2127243.9469230776,6
2021-04-01,HK,1833.HK,0.1740517240570953,80394030.20049547,7
2021-04-01,HK,0700.HK,0.1511715815952181,2026571944.4899337,8
2021-04-01,HK,2018.HK,0.1505525548926875,48114923.97010258,9
2021-04-01,HK,0772.HK,0.14319199898154347,34112535.97179488,10
2021-04-01,HK,9618.HK,0.1387530061248598,264631454.2849912,11
2021-04-01,HK,1810.HK,0.134456509517735,975383855.4467951,12
2021-04-01,HK,0388.HK,0.12527920264990186,446093647.1483224,13
2021-04-01,HK,6060.HK,0.12106438140968044,50286068.23237181,14
2021-04-01,HK,3888.HK,0.11389308092739787,68318409.03114584,15
2021-04-01,HK,2382.HK,0.09876605653227347,180434797.78211877,16
2021-04-01,HK,2400.HK,0.09862883135844723,33456047.800320517,17
2021-04-01,HK,6618.HK,0.09615397241820771,106839883.73205128,18
2021-04-01,HK,1478.HK,0.09187453628905046,11791799.955365386,19
2021-04-01,HK,0285.HK,0.09153141299559535,57805985.088940606,20
2021-04-01,HK,9999.HK,0.07918740659470555,82851515.0004876,21
2021-04-01,HK,1347.HK,0.0661387677518469,54062463.94102565,22
2021-04-01,HK,2369.HK,0.04881534822252408,978557.276923077,23
2021-04-01,HK,0522.HK,-0.16156670554730387,26755624.762037363,24
2021-05-03,HK,1022.HK,0.47817407743656537,8421234.500320513,1
2021-05-03,HK,1357.HK,0.3009648918924745,12058648.615192309,2
2021-05-03,HK,3913.HK,0.2739877579983198,5230847.990787851,3
2021-05-03,HK,0863.HK,0.267848463997381,2848872.958846154,4
2021-05-03,HK,0388.HK,0.2644252391864265,245300430.18640646,5
2021-05-03,HK,9618.HK,0.25158336768052936,199288515.89387244,6
2021-05-03,HK,3690.HK,0.24057851669399913,1329165010.9064107,7
2021-05-03,HK,1478.HK,0.23107809122097844,6234364.86598718,8
2021-05-03,HK,0700.HK,0.22676264481737196,2384318974.4193487,9
2021-05-03,HK,6060.HK,0.21567086444365338,20918963.28621795,10
2021-05-03,HK,1833.HK,0.21523146141205926,57350625.861416146,11
2021-05-03,HK,6618.HK,0.2071797380260269,60543474.45128206,12
2021-05-03,HK,2382.HK,0.18843946747546772,125530145.9959707,13
2021-05-03,HK,2369.HK,0.18657677033975606,795063.4615384616,14
2021-05-03,HK,1024.HK,0.1830045610911388,180492115.62179488,15
2021-05-03,HK,1347.HK,0.1543805223194445,52845573.62339744,16
2021-05-03,HK,3888.HK,0.14878641997455003,41595491.41124299,17
2021-05-03,HK,1810.HK,0.14437786552980325,473312132.20673084,18
2021-05-03,HK,0285.HK,0.11968539689958164,73728564.06357957,19
2021-05-03,HK,2400.HK,0.11577332731833079,63464992.84230771,20
2021-05-03,HK,9999.HK,0.1021804241987667,49711940.6673225,21
2021-05-03,HK,0772.HK,0.09061327077516854,23347504.46923078,22
2021-05-03,HK,2018.HK,0.07914705195945138,55254990.268673085,23
2021-05-03,HK,1726.HK,-0.02425460416291687,739503.770739065,24
2021-05-03,HK,0522.HK,-0.1547685499481716,43515820.1974372,25
2021-05-03,HK,1723.HK,-0.17420522025942156,763172.5641025641,26
2021-06-01,HK,1022.HK,0.209829364312209,4538653.012820514,1
2021-06-01,HK,3913.HK,0.17008140900918456,6809843.35197183,2
2021-06-01,HK,6060.HK,0.1378231255219435,29793192.000000007,3
2021-06-01,HK,0388.HK,0.11172645566879896,229545334.74358422,4
2021-06-01,HK,3690.HK,0.10777864805911803,907474947.7833334,5
2021-06-01,HK,0700.HK,0.046825116019906333,1472852070.0190108,6
2021-06-01,HK,0285.HK,0.03360236058947295,79217263.64160728,7
2021-06-01,HK,1024.HK,0.016749443374835724,178950970.50833338,8
2021-06-01,HK,6618.HK,0.0033321232280770843,69334086.11282054,9
2021-06-01,HK,1357.HK,0.0008707485804879795,4849153.672051283,10
2021-06-01,HK,9618.HK,-0.023136961929916263,181721986.48770228,11
2021-06-01,HK,2400.HK,-0.0253201550848734,30452799.177564114,12
2021-06-01,HK,2369.HK,-0.027141101519610925,1080216.6269230773,13
2021-06-01,HK,1478.HK,-0.04794912263560979,9103513.61798718,14
2021-06-01,HK,2382.HK,-0.055660989240068695,139084024.4293762,15
2021-06-01,HK,3888.HK,-0.060241878859297604,61722612.45787503,16
2021-06-01,HK,0522.HK,-0.09559162772910806,53994306.73396679,17
2021-06-01,HK,2018.HK,-0.10096026329418217,45717982.050205134,18
2021-06-01,HK,0772.HK,-0.10797801400453143,23293633.59519231,19
2021-06-01,HK,1833.HK,-0.1088429281526945,58412803.221318804,20
2021-06-01,HK,9626.HK,-0.11153775753385807,70062911.18910256,21
2021-06-01,HK,1347.HK,-0.15579484220345668,61047714.88653847,22
2021-06-01,HK,9999.HK,-0.17553721042281475,64717330.01292801,23
2021-06-01,HK,1810.HK,-0.17893646383633294,518696272.1352564,24
2021-06-01,HK,0863.HK,-0.21436565756983453,2490371.6061538467,25
2021-06-01,HK,9888.HK,-0.3033246885138419,81528922.6525641,26
2021-07-02,HK,1022.HK,0.1916375227373284,2141326.909615385,1
2021-07-02,HK,3913.HK,0.12511144285250403,9673630.306237591,2
2021-07-02,HK,1357.HK,0.08833965442069092,3743343.2907692315,3
2021-07-02,HK,6060.HK,0.08235999760663155,31381608.44711539,4
2021-07-02,HK,2369.HK,-0.005678612242005433,1212760.3461538462,5
2021-07-02,HK,0388.HK,-0.047627353634760575,185357441.72767827,6
2021-07-02,HK,3690.HK,-0.05577898778986815,735946858.0000002,7
2021-07-02,HK,0700.HK,-0.06217239125898454,1153619318.7545602,8
2021-07-02,HK,6618.HK,-0.06506122400895666,75635313.76153848,9
2021-07-02,HK,0863.HK,-0.09915714524615252,2044377.5336538465,10
2021-07-02,HK,2400.HK,-0.09929987848626147,26657001.86923077,11
2021-07-02,HK,9626.HK,-0.10788991171184899,54440417.67307694,12
2021-07-02,HK,2018.HK,-0.11548401175465137,79038393.67870513,13
2021-07-02,HK,0285.HK,-0.12032828138012955,58339590.60040785,14
2021-07-02,HK,1723.HK,-0.12266051704539925,584632.3076923077,15
2021-07-02,HK,9999.HK,-0.12582774198571609,76790379.44501394,16
2021-07-02,HK,2382.HK,-0.16698779911456058,185675909.4093552,17
2021-07-02,HK,1810.HK,-0.17742207687556086,536226250.28814113,18
2021-07-02,HK,0522.HK,-0.18429877090033636,27851784.37374155,19
2021-07-02,HK,3888.HK,-0.19737303971502188,53675404.740643546,20
2021-07-02,HK,9961.HK,-0.19789523950204854,5487971.780769233,21
2021-07-02,HK,9618.HK,-0.20778241697298352,164181524.21969223,22
2021-07-02,HK,1024.HK,-0.21861956067621421,156515682.2788462,23
2021-07-02,HK,1347.HK,-0.22361692345207612,63113648.783333346,24
2021-07-02,HK,1833.HK,-0.23959812605373307,38881594.92884182,25
2021-07-02,HK,9888.HK,-0.2861774831817889,59215553.981410265,26
2021-07-02,HK,1478.HK,-0.2995633086511424,12188563.263846155,27
2021-07-02,HK,0772.HK,-0.34052609303998693,34737885.602243595,28
2021-08-02,HK,1357.HK,0.1218324554114755,2026405.825064103,1
2021-08-02,HK,3913.HK,0.004561313966898006,9603931.067724124,2
2021-08-02,HK,6060.HK,-0.016339711083847044,43383396.44038461,3
2021-08-02,HK,2369.HK,-0.01863478050456059,590677.6282051282,4
2021-08-02,HK,0522.HK,-0.05744747992996879,32770343.84819902,5
2021-08-02,HK,1022.HK,-0.06579283116470115,730792.7115384616,6
2021-08-02,HK,2382.HK,-0.08063069388316993,197892343.09785563,7
2021-08-02,HK,3690.HK,-0.11818444555053326,1338095135.3153849,8
2021-08-02,HK,2018.HK,-0.12007955532727585,44755071.41635257,9
2021-08-02,HK,1347.HK,-0.12114333172825291,83444380.54583333,10
2021-08-02,HK,0700.HK,-0.1303739793817483,2609482271.522906,11
2021-08-02,HK,0388.HK,-0.15354076196685615,606188966.7934947,12
2021-08-02,HK,0285.HK,-0.15537016272701537,52139695.08587055,13
2021-08-02,HK,1723.HK,-0.15595456383135908,801395.641025641,14
2021-08-02,HK,9961.HK,-0.15705080311067626,6164312.903205128,15
2021-08-02,HK,9999.HK,-0.16659357166022484,120201137.82400052,16
2021-08-02,HK,1810.HK,-0.16990463993991609,465760428.22435904,17
2021-08-02,HK,6618.HK,-0.1805753013574838,110148327.15288463,18
2021-08-02,HK,9618.HK,-0.20649297983792503,206865227.4101173,19
2021-08-02,HK,3888.HK,-0.2085642122206375,83527342.99712564,20
2021-08-02,HK,2400.HK,-0.22025997386140783,45371447.44679488,21
2021-08-02,HK,9626.HK,-0.22246862555444658,105882633.45833334,22
2021-08-02,HK,0863.HK,-0.23353638504513463,1854017.511025641,23
2021-08-02,HK,1478.HK,-0.24625930214931685,14382168.215769235,24
2021-08-02,HK,1833.HK,-0.26685141204626767,69241376.02869141,25
2021-08-02,HK,0772.HK,-0.26815070726061657,32522037.21826924,26
2021-08-02,HK,9888.HK,-0.27373504957206024,75616243.9974359,27
2021-08-02,HK,1024.HK,-0.3058732955597348,174708095.9320513,28
2021-09-01,HK,1357.HK,0.21396690351415112,3224525.8819230776,1
2021-09-01,HK,2382.HK,0.07371514191431869,180419308.81402797,2
2021-09-01,HK,1022.HK,0.07124329309754467,616374.1346153846,3
2021-09-01,HK,1723.HK,0.06530393454933951,1377832.307692308,4
2021-09-01,HK,1347.HK,0.004015018493816384,80433473.73525642,5
2021-09-01,HK,2369.HK,-0.00818086032203583,655523.6102564104,6
2021-09-01,HK,9961.HK,-0.016100009672490048,5330128.062179487,7
2021-09-01,HK,0863.HK,-0.05513779238023419,677954.3682051282,8
2021-09-01,HK,6060.HK,-0.06767616023049766,34463538.547435895,9
