model,universe,target,strategy,gate,gross_sharpe,net_sharpe,ann_return,max_drawdown,daily_turnover,calmar,pct_days_invested,gross_pnl,spread_cost,impact_cost,borrow_cost,residual
lgbm,control_hk,gap,tercile_ls,gate_off,2.0670957081077557,-0.9547927342504616,-0.12275427343694863,-0.8182848860368942,0.3448490813648294,-0.15001410331733045,100.0,1.592390578975285,1.719444444444445,0.43388864531619636,0.1814285714285715,2.7755575615628914e-16
lgbm,control_hk,gap,tercile_lo,gate_off,2.2563776323418168,-6.727182794487004,-0.5440950250493591,-3.2877229524642426,0.3448490813648294,-0.1654929666873373,100.0,1.0161867423180153,3.43888888888889,0.8677772906323927,0.0,5.551115123125783e-16
lgbm,control_hk,intraday,tercile_ls,gate_on,0.5811455998568138,-1.0495463171796213,-0.19304245613696433,-1.2434201592044112,0.28137941090696994,-0.15525118738663563,71.98162729658793,0.646864248298586,1.3467111111111114,0.3370051338253065,0.13059523809523813,2.7755575615628914e-17
lgbm,control_hk,intraday,tercile_lo,gate_on,0.5436844426870314,-4.697791587384559,-0.5009601059345684,-3.047479707943771,0.28137941090696994,-0.1643850505808886,71.98162729658793,0.3378166111256836,2.693422222222223,0.674010267650613,0.0,2.220446049250313e-16
lgbm,control_hk,intraday,tercile_ls,gate_off,0.45164684388843074,-1.470884706211472,-0.332515455793125,-2.032960109930409,0.4019393409157189,-0.16356221362577916,100.0,0.6181507373636511,1.9476888888888895,0.49996008112842266,0.1814285714285715,2.7755575615628914e-16
lgbm,control_hk,intraday,tercile_lo,gate_off,0.3163872022334087,-6.025346155197648,-0.7696746024048714,-4.650697508084558,0.4019393409157189,-0.16549659509501632,100.0,0.24059915406230634,3.895377777777779,0.9999201622568453,0.0,5.551115123125783e-16
lgbm,control_hk,cc,tercile_ls,gate_on,0.3492517420322676,-0.9793198179803093,-0.194675605142243,-1.2051982056130888,0.2402121609798775,-0.16152994937725684,71.98162729658793,0.41954720431677106,1.1606222222222224,0.3056536417643041,0.13059523809523813,1.3877787807814457e-16
lgbm,control_hk,cc,tercile_lo,gate_on,0.1641089426491254,-3.9604325849300164,-0.4662714575834183,-2.8229522748821005,0.2402121609798775,-0.16517156939994387,71.98162729658793,0.11271957973047571,2.321244444444445,0.6113072835286082,0.0,0.0
lgbm,control_hk,cc,tercile_ls,gate_off,0.4915216559422589,-0.9527419455686893,-0.22783557122794887,-1.4829919396017222,0.3047171186934966,-0.1536323732744881,100.0,0.7108564602951633,1.5074444444444448,0.39984618470545663,0.1814285714285715,-2.220446049250313e-16
lgbm,control_hk,cc,tercile_lo,gate_off,0.4207030746170569,-4.115147472887781,-0.5732939798730065,-3.4750130006750273,0.3047171186934966,-0.16497606764683848,100.0,0.3475176657344784,3.0148888888888896,0.7996923694109133,0.0,-4.440892098500626e-16
lgbm,control_kr,gap,tercile_ls,gate_on,2.3174681354365374,0.3574134754173252,0.029792572898744082,-0.2007261274029269,0.22517475122405167,0.14842399085864924,72.28514323784144,1.1612351613010468,0.566586507936508,0.3095547965351144,0.10763888888888891,-2.636779683484747e-16
lgbm,control_kr,gap,tercile_lo,gate_on,1.6563811785275933,-3.9291663341819123,-0.2084169757104935,-1.269296373714651,0.22517475122405167,-0.16419882702457597,72.28514323784144,0.510878321080345,1.133173015873016,0.6191095930702288,0.0,0.0
lgbm,control_kr,gap,tercile_ls,gate_off,2.7921425845320837,0.5766703122781,0.05774918584707168,-0.25213193151044305,0.29267578228271096,0.2290435229727329,100.0,1.6697992427003294,0.7591,0.4178161952540808,0.14890873015873018,-1.6653345369377348e-16
